date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ
2005-06-27,sh.600703,0.2166309600,0.2229791200,0.2134568800,0.2221856000,0.2158374400,1303902,3609903.0000,2,2.225612,1,2.940000,0,-4.100291,1.502636
2005-06-28,sh.600703,0.2198050400,0.2221856000,0.2150439200,0.2182180000,0.2221856000,1004799,2763795.0000,2,1.715078,1,-1.790000,0,-4.027072,1.475803
2005-06-29,sh.600703,0.2142504000,0.2221856000,0.2071087200,0.2094892800,0.2182180000,1563473,4181078.0000,2,2.668670,1,-4.000000,0,-3.865989,1.416771
2005-06-30,sh.600703,0.2094892800,0.2094892800,0.2094892800,0.2094892800,0.2094892800,0,0.0000,2,,0,0.000000,0,-3.865989,1.416771
2005-07-01,sh.600703,0.1991735200,0.2023476000,0.1888577600,0.1888577600,0.2094892800,1129400,2730074.0000,2,1.927757,1,-9.850000,0,-3.485247,1.277240
2005-07-04,sh.600703,0.1864772000,0.1904448000,0.1785420000,0.1896512800,0.1888577600,609331,1408723.0000,2,1.040059,1,0.420000,0,-3.499891,1.282607
2005-07-05,sh.600703,0.1880642400,0.1936188800,0.1840966400,0.1864772000,0.1896512800,323540,770057.0000,2,0.552246,1,-1.670000,0,-3.441316,1.261141
2005-07-06,sh.600703,0.1888577600,0.1928253600,0.1856836800,0.1864772000,0.1864772000,330089,782421.0000,2,0.563424,1,0.000000,0,-3.441316,1.261141
2005-07-07,sh.600703,0.1904448000,0.1904448000,0.1825096000,0.1880642400,0.1864772000,294648,691787.0000,2,0.502931,1,0.850000,0,-3.470603,1.271874
2005-07-08,sh.600703,0.1896512800,0.1920318400,0.1753679200,0.1761614400,0.1880642400,442901,1025795.0000,2,0.755982,1,-6.330000,0,-3.250945,1.191376
2005-07-11,sh.600703,0.1610845600,0.1729873600,0.1602910400,0.1610845600,0.1761614400,1277450,2682289.0000,2,2.180462,1,-8.560000,0,-2.972711,1.089411
2005-07-12,sh.600703,0.1587040000,0.1666392000,0.1571169600,0.1666392000,0.1610845600,833522,1700981.0000,2,1.422727,1,3.450000,0,-3.075218,1.126977
2005-07-13,sh.600703,0.1626716000,0.1658456800,0.1602910400,0.1634651200,0.1666392000,689509,1417409.0000,2,1.176913,1,-1.900000,0,-3.016643,1.105511
2005-07-14,sh.600703,0.1626716000,0.1682262400,0.1618780800,0.1682262400,0.1634651200,859772,1799695.0000,2,1.467533,1,2.910000,0,-3.104506,1.137710
2005-07-15,sh.600703,0.1674327200,0.1698132800,0.1571169600,0.1594975200,0.1682262400,595062,1215344.0000,2,1.015703,1,-5.190000,0,-2.943423,1.078678
2005-07-18,sh.600703,0.1547364000,0.1587040000,0.1523558400,0.1531493600,0.1594975200,386174,757111.0000,2,0.659155,1,-3.980000,0,-2.826272,1.035745
2005-07-19,sh.600703,0.1531493600,0.1587040000,0.1515623200,0.1579104800,0.1531493600,311562,610763.0000,2,0.531801,1,3.110000,0,-2.914135,1.067945
2005-07-20,sh.600703,0.1579104800,0.1610845600,0.1539428800,0.1610845600,0.1579104800,503989,1006695.0000,2,0.860252,1,2.010000,0,-2.972711,1.089411
2005-07-21,sh.600703,0.1674327200,0.1737808800,0.1666392000,0.1682262400,0.1610845600,2778537,5930606.0000,2,4.742646,1,4.430000,0,-3.104506,1.137710
2005-07-22,sh.600703,0.1666392000,0.1714003200,0.1618780800,0.1682262400,0.1682262400,1395324,2961245.0000,2,2.381659,1,0.000000,0,-3.104506,1.137710
2005-07-25,sh.600703,0.1682262400,0.1698132800,0.1650521600,0.1690197600,0.1682262400,739702,1564123.0000,2,1.262587,1,0.470000,0,-3.119150,1.143077
2005-07-26,sh.600703,0.1690197600,0.1729873600,0.1674327200,0.1729873600,0.1690197600,1129545,2438160.0000,2,1.928005,1,2.350000,0,-3.192369,1.169909
