date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ,pe_rank,pe_rank_percentile
2015-04-21,sz.000516,12.82001064,13.26450006,11.5801191,11.75167642,12.086993,77239375.0,2427580544.0,2,10.964856,1,-2.7742,0,100.831464,14.920363,50,100.0
2015-04-22,sz.000516,11.69709,12.866799,11.4241579,12.48469406,11.75167642,53162143.0,1653839632.0,2,7.546866,1,6.2376,0,107.120885,15.85103,51,102.0
2015-04-23,sz.000516,12.6328572,13.4516535,12.6328572,13.16702431,12.48469406,41645579.0,1401537984.0,2,5.911982,1,5.4653,0,112.975399,16.717341,51,102.0
2015-04-24,sz.000516,12.866799,13.08124565,12.3599251,12.56657369,13.16702431,41931697.0,1357284464.0,2,5.952599,1,-4.5603,0,60.246628,13.577231,19,38.0
2015-04-27,sz.000516,12.6328572,12.72643392,11.86084926,12.13768039,12.56657369,37661454.0,1175283952.0,2,5.346398,1,-3.413,0,58.190429,13.113844,17,34.0
2015-04-28,sz.000516,12.14547845,12.9057893,12.14547845,12.41841055,12.13768039,39574175.0,1268761936.0,2,5.617926,1,2.3129,0,59.536305,13.417151,17,34.0
2015-04-29,sz.000516,12.35602607,12.73813101,11.79846478,12.37552122,12.41841055,29274764.0,924406928.0,2,4.155828,1,-0.3454,0,59.330685,13.370813,16,32.0
2015-04-30,sz.000516,12.476896,12.6718475,12.09089203,12.1259833,12.37552122,22890003.0,722257328.0,2,3.249451,1,-2.0164,0,58.134351,13.101206,14,28.0
2015-05-04,sz.000516,11.9310318,12.14547845,11.4241579,11.50603753,12.1259833,31975577.0,952727792.0,2,4.539234,1,-5.1125,0,55.162209,12.431402,10,20.0
2015-05-05,sz.000516,11.52163365,11.72828224,10.89778885,11.1122355,11.50603753,26395811.0,766419600.0,2,3.747134,1,-3.4226,0,53.274245,12.005928,5,10.0
2015-05-06,sz.000516,11.42025887,11.63860455,11.14342774,11.1902161,11.1122355,23990345.0,702108864.0,2,3.405655,1,0.7018,0,53.648099,12.09018,5,10.0
2015-05-07,sz.000516,11.307187,11.43195596,11.10053841,11.20581222,11.1902161,15983197.0,462026448.0,2,2.268965,1,0.1394,0,59.370618,13.379812,16,32.0
2015-05-08,sz.000516,11.307187,11.84915217,11.307187,11.84915217,11.20581222,32979659.0,985607024.0,2,4.681773,1,5.7411,0,62.779161,14.147964,27,54.0
2015-05-11,sz.000516,12.086993,12.476896,11.8140609,12.3599251,11.84915217,26842404.0,845409840.0,2,3.810532,1,4.3106,0,65.485338,14.75783,34,68.0
2015-05-12,sz.000516,12.5548766,12.5548766,12.00121434,12.2429542,12.3599251,26955326.0,846724960.0,2,3.826562,1,-0.9464,0,64.865603,14.618166,32,64.0
2015-05-13,sz.000516,12.086993,12.866799,11.94662792,12.86289997,12.2429542,38044775.0,1217071312.0,2,5.400814,1,5.0637,0,68.150198,15.358386,38,76.0
2015-05-14,sz.000516,12.96037572,13.2177117,12.48859309,12.5158863,12.86289997,28143661.0,918868544.0,2,3.995257,1,-2.6978,0,66.311651,14.944049,33,66.0
2015-05-15,sz.000516,12.3599251,12.3599251,11.6580997,11.78676769,12.5158863,29404548.0,902519728.0,2,4.174252,1,-5.8255,0,62.448636,14.073477,21,42.0
2015-05-18,sz.000516,11.79066672,12.07529591,11.5021385,11.72438321,11.78676769,21380289.0,647801616.0,2,3.035133,1,-0.5293,0,62.11811,13.998989,16,32.0
2015-05-19,sz.000516,11.69319097,12.19616584,11.65030164,12.05190173,11.72438321,22906372.0,699579392.0,2,3.251775,1,2.7935,0,63.853369,14.390049,28,56.0
2015-05-20,sz.000516,12.12208427,13.1007408,12.03630561,12.79271743,12.05190173,38628893.0,1251175168.0,2,5.483735,1,6.1469,0,67.778357,15.274587,35,70.0
2015-05-21,sz.000516,12.79271743,14.07159927,12.79271743,14.07159927,12.79271743,53879435.0,1898121920.0,2,7.648693,1,9.9969,0,74.554127,16.801581,42,84.0
2015-05-25,sz.000516,14.26655077,14.99566938,13.45555253,14.16127696,14.07159927,56605546.0,2061351248.0,2,8.03569,1,0.6373,0,75.029257,16.908656,42,84.0
2015-05-26,sz.000516,14.17297405,14.86310236,13.8805468,14.64865571,14.16127696,43392430.0,1597709808.0,2,6.159964,1,3.4416,0,77.611487,17.49059,43,86.0
2015-05-27,sz.000516,14.47319936,14.6213625,14.036508,14.1144886,14.64865571,34763036.0,1264546272.0,2,4.93494,1,-3.6465,0,74.781363,16.852791,40,80.0
2015-05-28,sz.000516,14.036508,14.10279151,12.70303974,12.70303974,14.1144886,50060544.0,1714145568.0,2,7.106565,1,-10.0,0,67.303227,15.167512,30,60.0
2015-05-29,sz.000516,12.476896,12.82390967,11.4631482,12.14547845,12.70303974,36255384.0,1132742848.0,2,5.146793,1,-4.3892,0,64.349157,14.50178,23,46.0
2015-06-01,sz.000516,12.2429542,13.11243789,12.2429542,12.87849609,12.14547845,27179445.0,890192400.0,2,3.858378,1,6.0353,0,68.23283,15.377008,34,68.0
2015-06-02,sz.000516,12.92528445,13.4516535,12.866799,13.44385544,12.87849609,32502048.0,1100476560.0,2,4.613971,1,4.39,0,71.228216,16.05205,36,72.0
2015-06-03,sz.000516,13.63100888,14.3484304,13.44385544,14.33283428,13.44385544,46790109.0,1667160240.0,2,6.642296,1,6.6125,0,75.938202,17.113497,42,84.0
2015-06-04,sz.000516,14.33283428,14.53948287,12.9447796,14.21196435,14.33283428,42887162.0,1525159152.0,2,6.088236,1,-0.8433,0,75.297809,16.969177,41,82.0
2015-06-05,sz.000516,14.56287705,14.61746347,13.68949433,13.98971964,14.21196435,59031621.0,2149781872.0,2,8.380094,1,-1.5638,0,74.120313,16.703816,35,70.0
2015-06-08,sz.000516,13.83375844,13.83375844,13.20601461,13.27229812,13.98971964,34607107.0,1186241456.0,2,4.912804,1,-5.1282,0,70.319271,15.84721,32,64.0
2015-06-09,sz.000516,13.256702,13.52183604,12.866799,13.34248066,13.27229812,24871974.0,846603296.0,2,3.530811,1,0.5288,0,70.691112,15.931008,32,64.0
2015-06-10,sz.000516,13.3346826,13.72068657,13.06564953,13.60371567,13.34248066,25522513.0,885992688.0,2,3.623161,1,1.9579,0,72.075187,16.242924,33,66.0
2015-06-11,sz.000516,13.49454283,13.58032149,13.12803401,13.32688454,13.60371567,26274498.0,895597728.0,2,3.729912,1,-2.035,0,70.608481,15.912386,30,60.0
2015-06-12,sz.000516,13.36587484,13.59201858,13.10853886,13.20211558,13.32688454,26390261.0,900105856.0,2,3.746346,1,-0.9362,0,69.94743,15.763411,28,56.0
2015-06-15,sz.000516,13.2177117,13.43995641,12.75762616,12.866799,13.20211558,25073089.0,838868592.0,2,3.559361,1,-2.5399,0,68.170856,15.363041,24,48.0
2015-06-16,sz.000516,12.91748639,13.08514468,11.98171919,12.1649736,12.866799,23425425.0,752905824.0,2,3.325459,1,-5.4545,0,64.452446,14.525057,16,32.0
2015-06-17,sz.000516,12.086993,12.58606884,11.4241579,12.41841055,12.1649736,27118048.0,825517520.0,2,3.849662,1,2.0833,0,65.795205,14.827662,19,38.0
2015-06-18,sz.000516,12.41841055,12.41841055,11.4631482,11.59181619,12.41841055,19099762.0,585702256.0,2,2.711391,1,-6.6562,0,61.415744,13.840703,11,22.0
2015-06-19,sz.000516,11.23700446,11.307187,10.43380428,10.43380428,11.59181619,25032718.0,686568112.0,2,3.55363,1,-9.9899,0,55.280367,12.45803,5,10.0
2015-06-23,sz.000516,10.14137703,10.52348197,9.5916138,10.47279458,10.43380428,24728913.0,642143072.0,2,3.510502,1,0.3737,0,55.486945,12.504584,6,12.0
2015-06-24,sz.000516,10.5663713,10.80421213,10.2544489,10.59366451,10.47279458,23880172.0,646996640.0,2,3.390015,1,1.1541,0,56.127338,12.648904,7,14.0
2015-06-25,sz.000516,10.60926063,10.64045287,9.53312835,9.67349343,10.59366451,24087344.0,625733552.0,2,3.419425,1,-8.6861,0,51.252089,11.550214,2,4.0
2015-06-26,sz.000516,9.20560983,9.2796914,8.70653399,8.70653399,9.67349343,22426056.0,510845040.0,2,3.18359,1,-9.996,0,46.128946,10.395658,2,4.0
2015-06-29,sz.000516,8.72602914,8.96386997,7.8370503,7.8370503,8.70653399,31599175.0,654848208.0,2,4.4858,1,-9.9866,0,41.522249,9.357489,2,4.0
2015-06-30,sz.000516,7.47833954,8.46869316,7.05334527,8.41800577,7.8370503,42335685.0,833731376.0,2,6.011169,1,7.4129,0,44.600266,10.051153,3,6.0
2015-07-01,sz.000516,8.61295727,9.26019625,8.4219048,9.01845639,8.41800577,64081075.0,1493161696.0,2,9.098759,1,7.1329,0,47.781573,10.768095,5,10.0
2015-07-02,sz.000516,8.8507981,9.2407011,8.11778046,8.28543875,9.01845639,57347591.0,1290113008.0,2,8.142683,1,-8.128,0,43.8979,9.892867,3,6.0
2015-07-03,sz.000516,8.187963,8.967769,7.45884439,8.16456882,8.28543875,44257506.0,921710016.0,2,6.284045,1,-1.4588,0,43.257507,9.748548,3,6.0
2015-07-06,sz.000516,8.97946609,8.97946609,7.408157,8.16846785,8.16456882,50332181.0,1081804160.0,2,7.146577,1,0.0478,0,43.278165,9.753203,4,8.0
2015-07-07,sz.000516,7.7200794,8.10218434,7.35357058,7.35357058,8.16846785,21583037.0,419060496.0,2,3.064537,1,-9.9761,0,38.960677,8.780211,2,4.0
2015-07-08,sz.000516,6.61665391,6.61665391,6.61665391,6.61665391,7.35357058,1677400.0,28465478.0,2,0.238171,1,-10.0212,0,35.056346,7.900328,2,4.0
2015-07-13,sz.000516,7.27948901,7.27948901,7.27948901,7.27948901,6.61665391,1000726.0,18683554.0,2,0.142091,1,10.0177,0,38.568178,8.691757,3,6.0
2015-07-14,sz.000516,8.00860762,8.00860762,8.00860762,8.00860762,7.27948901,1341257.0,27549418.0,2,0.190443,1,10.0161,0,42.431194,9.562329,6,12.0
2015-07-15,sz.000516,8.80400974,8.80400974,7.3301764,7.5641182,8.00860762,67726811.0,1404677920.0,2,9.61641,1,-5.5502,0,40.0762,9.031606,5,10.0
2015-07-16,sz.000516,6.9012831,8.17236688,6.9012831,7.85654545,7.5641182,39530630.0,775922720.0,2,5.612884,1,3.866,0,41.625538,9.380766,7,14.0
2015-07-17,sz.000516,8.0320018,8.64414951,7.93062702,8.64414951,7.85654545,40865389.0,875588016.0,2,5.802404,1,10.0248,0,45.798421,10.32117,13,26.0
2015-07-20,sz.000516,8.967769,9.50973417,8.80790877,9.50973417,8.64414951,59752221.0,1413078768.0,2,8.484112,1,10.0135,0,50.38446,11.354684,16,32.0
2015-07-21,sz.000516,9.50973417,10.137478,9.2796914,9.53312835,9.50973417,72914711.0,1829025472.0,2,10.353031,1,0.246,0,50.508407,11.382617,17,34.0
2015-07-22,sz.000516,9.5136332,9.93472844,9.19391274,9.74367597,9.53312835,50185374.0,1230850688.0,2,7.125733,1,2.2086,0,51.62393,11.634012,19,38.0
2015-07-23,sz.000516,9.6695944,9.96981971,9.47854193,9.83725269,9.74367597,43382995.0,1087642224.0,2,6.159875,1,0.9604,0,52.119718,11.745743,20,40.0
2015-07-24,sz.000516,10.0205071,10.36362174,9.56432059,9.62670507,9.83725269,50712414.0,1303473504.0,2,7.200566,1,-2.1403,0,51.004195,11.494348,18,36.0
2015-07-27,sz.000516,9.26409528,9.58381574,8.66364466,8.66364466,9.62670507,41845092.0,984995952.0,2,5.941511,1,-10.0041,0,45.90171,10.344448,14,28.0
2015-07-28,sz.000516,7.86824254,8.85859616,7.79806,8.06709307,8.66364466,41474095.0,863020480.0,2,5.888834,1,-6.8857,0,42.741061,9.632161,9,18.0
2015-07-29,sz.000516,8.41410674,8.87419228,7.86824254,8.87419228,8.06709307,38048101.0,810419536.0,2,5.402383,1,10.0048,0,47.017233,10.595843,17,34.0
2015-07-30,sz.000516,8.83130295,9.08084087,8.3829145,8.48428928,8.87419228,38249291.0,870306320.0,2,5.430949,1,-4.3937,0,44.951449,10.130296,14,28.0
2015-07-31,sz.000516,8.2659436,8.53107764,7.9540212,8.19186203,8.48428928,26062980.0,551717312.0,2,3.700637,1,-3.4467,0,43.402112,9.781136,12,24.0
2015-08-03,sz.000516,7.84094933,8.06709307,7.37306573,7.49783469,8.19186203,34702428.0,678903488.0,2,4.927336,1,-8.4722,0,41.0638,4.701963,6,12.0
2015-08-04,sz.000516,7.50563275,8.24644845,7.50563275,8.24644845,7.49783469,35038001.0,712840528.0,2,4.974984,1,9.9844,0,45.163774,5.171426,17,34.0
2015-08-05,sz.000516,8.24644845,8.32832808,7.79806,7.96571829,8.24644845,35126588.0,729795744.0,2,4.987562,1,-3.4043,0,43.626284,4.995378,14,28.0
2015-08-06,sz.000516,7.7590697,7.9930115,7.67329104,7.79806,7.96571829,20163545.0,405827584.0,2,2.862986,1,-2.1047,0,42.708061,4.890237,10,20.0
2015-08-07,sz.000516,7.9540212,8.2659436,7.94622314,8.18406397,7.79806,27776628.0,579674960.0,2,3.943954,1,4.95,0,44.82211,5.132304,18,36.0
2015-08-10,sz.000516,8.40240965,9.00286027,8.2659436,8.87029325,8.18406397,38803642.0,859214480.0,2,5.509661,1,8.3849,0,48.580419,5.562645,26,52.0
2015-08-11,sz.000516,8.7728175,9.15882147,8.72602914,8.86639422,8.87029325,39033141.0,894385728.0,2,5.542247,1,-0.044,0,48.559065,5.5602,26,52.0
2015-08-12,sz.000516,8.71433205,9.0067593,8.53497667,8.53497667,8.86639422,32272029.0,727610656.0,2,4.582248,1,-3.7379,0,46.743972,5.352365,24,48.0
2015-08-13,sz.000516,8.577866,8.89758646,8.53107764,8.87809131,8.53497667,26913700.0,603447248.0,2,3.821429,1,4.0201,0,48.623127,5.567535,29,58.0
2015-08-14,sz.000516,8.97166803,9.15102341,8.6558466,8.71433205,8.87809131,29187352.0,660005888.0,2,4.144261,1,-1.8445,0,47.726258,5.46484,26,52.0
2015-08-17,sz.000516,8.71823108,8.76112041,8.41410674,8.6948369,8.71433205,24655715.0,543262912.0,2,3.500821,1,-0.2237,0,47.619488,5.452615,26,52.0
2015-08-18,sz.000516,8.72992817,8.92098064,7.82535321,7.82535321,8.6948369,38500279.0,833513296.0,2,5.466587,1,-10.0,0,42.857539,4.907353,12,24.0
2015-08-19,sz.000516,7.59141141,8.2659436,7.2521958,8.15677076,7.82535321,34105360.0,683228944.0,2,4.84256,1,4.2352,0,44.672631,5.115188,19,38.0
2015-08-20,sz.000516,7.9930115,8.13727561,7.6420988,7.7200794,8.15677076,18999409.0,386307584.0,2,2.697693,1,-5.3537,0,42.28098,4.841335,9,18.0
2015-08-21,sz.000516,7.6420988,7.82145418,7.28338804,7.43155118,7.7200794,24019871.0,469398592.0,2,3.410539,1,-3.7374,0,40.700782,4.660396,6,12.0
2015-08-24,sz.000516,7.06504236,7.11572975,6.68683645,6.68683645,7.43155118,23936620.0,414981232.0,2,3.398718,1,-10.021,0,36.622162,4.193379,3,6.0
2015-08-25,sz.000516,6.0434965,6.27353927,6.02010232,6.02010232,6.68683645,26034846.0,405492080.0,2,3.696642,1,-9.9708,0,32.970623,3.775263,2,4.0
2015-08-26,sz.000516,6.02400135,6.25014509,5.4196517,5.458642,6.02010232,42140217.0,629777056.0,2,5.983415,1,-9.3264,0,29.895642,3.423166,2,4.0
2015-08-27,sz.000516,5.67308865,5.82515082,5.27538759,5.6925838,5.458642,35716543.0,512228192.0,2,5.071329,1,4.2857,0,31.176884,3.569873,3,6.0
2015-08-28,sz.000516,5.85244403,6.22675091,5.848545,6.20725576,5.6925838,37990729.0,583902960.0,2,5.394237,1,9.0411,0,33.995616,3.892629,5,10.0
2015-08-31,sz.000516,6.1214771,6.14097225,5.84074694,6.05519359,6.20725576,36010292.0,553600832.0,2,5.113038,1,-2.4498,0,33.162809,3.797269,5,10.0
2015-09-01,sz.000516,6.0434965,6.0434965,5.45084394,5.45084394,6.05519359,30199366.0,436467424.0,2,4.287955,1,-9.9807,0,29.852934,3.418276,2,4.0
2015-09-02,sz.000516,5.068739,5.6535935,4.95956616,5.04534482,5.45084394,31780776.0,426912064.0,2,4.512496,1,-7.4392,0,27.632115,3.163984,2,4.0
2015-09-07,sz.000516,5.19740699,5.46644006,5.19350796,5.25979147,5.04534482,26704112.0,364408256.0,2,3.79167,1,4.2504,0,28.806587,3.298465,3,6.0
2015-09-08,sz.000516,5.2247002,5.78616052,5.17791184,5.78616052,5.25979147,27743360.0,389204064.0,2,3.939231,1,10.0074,0,31.689381,3.628556,7,14.0
2015-09-09,sz.000516,5.8875353,6.36321696,5.85634306,6.24624606,5.78616052,61662387.0,978525088.0,2,8.755333,1,7.9515,0,34.209157,3.91708,11,22.0
2015-09-10,sz.000516,6.05129456,6.42560144,5.96941493,6.13707322,6.24624606,39592309.0,634174048.0,2,5.621642,1,-1.7478,0,33.611244,3.848617,10,20.0
2015-09-11,sz.000516,6.14487128,6.3164286,6.01230426,6.3164286,6.13707322,27190834.0,430173136.0,2,3.860778,1,2.9225,0,34.593529,3.961092,13,26.0
2015-09-14,sz.000516,6.29693345,6.34762084,5.68478574,5.68478574,6.3164286,32433976.0,494222704.0,2,4.605243,1,-10.0,0,31.134176,3.564983,6,12.0
2015-09-15,sz.000516,5.4196517,5.67308865,5.11552736,5.15841669,5.68478574,30054135.0,413553472.0,2,4.267334,1,-9.2593,0,28.251382,3.234892,3,6.0
2015-09-16,sz.000516,5.1857099,5.67308865,5.1857099,5.66918962,5.15841669,32275558.0,448499952.0,2,4.582749,1,9.9017,0,31.04876,3.555203,7,14.0
2015-09-17,sz.000516,5.64969447,6.00840523,5.50932939,5.56391581,5.66918962,41478486.0,612743040.0,2,5.889457,1,-1.8569,0,30.472201,3.489184,7,14.0
2015-09-18,sz.000516,5.6535935,5.7705644,5.5366226,5.69648283,5.56391581,26356790.0,382114128.0,2,3.742354,1,2.3826,0,31.198238,3.572318,11,22.0
2015-09-21,sz.000516,5.5756129,6.26574121,5.57171387,6.26574121,5.69648283,50727296.0,785549280.0,2,7.202679,1,9.9932,0,34.315927,3.929306,18,36.0
2015-09-22,sz.000516,6.36711599,6.4333995,6.15656837,6.2774383,6.26574121,52759642.0,852453104.0,2,7.491248,1,0.1867,0,34.379989,3.936641,19,38.0
2015-09-23,sz.000516,6.11367904,6.46069271,6.05519359,6.28133733,6.2774383,40977837.0,660355824.0,2,5.818371,1,0.0621,0,34.401343,3.939086,20,40.0
2015-09-24,sz.000516,6.35151987,6.42560144,6.10198195,6.23064994,6.28133733,31856813.0,510875440.0,2,4.523293,1,-0.807,0,34.12374,3.9073,17,34.0
2015-09-25,sz.000516,6.1994577,6.37491405,5.8095547,5.90703045,6.23064994,38141000.0,594871168.0,2,5.415573,1,-5.194,0,32.351356,3.704355,13,26.0
2015-09-28,sz.000516,5.95771784,6.1214771,5.7315741,6.11367904,5.90703045,27839533.0,426887696.0,2,3.952886,1,3.4984,0,33.48312,3.833946,16,32.0
2015-09-29,sz.000516,5.9655159,6.01620329,5.81735276,5.90703045,6.11367904,23083017.0,349666528.0,2,3.277517,1,-3.3801,0,32.351356,3.704355,14,28.0
2015-09-30,sz.000516,5.96161687,6.0434965,5.8875353,5.92262657,5.90703045,16741300.0,255740184.0,2,2.377068,1,0.264,0,32.436772,3.714135,15,30.0
2015-10-08,sz.000516,6.238448,6.33982278,6.06689068,6.22285188,5.92262657,28546913.0,456970512.0,2,4.053326,1,5.0691,0,34.081032,3.902409,21,42.0
2015-10-09,sz.000516,6.1604674,6.50358204,6.15266934,6.3944092,6.22285188,33319169.0,542017200.0,2,4.73093,1,2.7569,0,35.02061,4.009995,28,56.0
2015-10-12,sz.000516,6.45289465,6.85449474,6.41000532,6.69853354,6.3944092,35955080.0,614358704.0,2,5.105198,1,4.7561,0,36.686224,4.200714,30,60.0
2015-10-13,sz.000516,6.628351,6.95976855,6.57376458,6.85449474,6.69853354,38826680.0,672933408.0,2,5.512932,1,2.3283,0,37.540385,4.298519,31,62.0
2015-10-14,sz.000516,6.81160541,6.81550444,6.63225003,6.64004809,6.85449474,27342418.0,470663792.0,2,3.882302,1,-3.1286,0,36.365914,4.164037,29,58.0
2015-10-15,sz.000516,6.60885585,6.87398989,6.59715876,6.8622928,6.64004809,26004229.0,452146624.0,2,3.692295,1,3.347,0,37.583093,4.303409,33,66.0
2015-10-16,sz.000516,6.90518213,7.00265788,6.69853354,6.87398989,6.8622928,32017296.0,563560720.0,2,4.546079,1,0.1704,0,37.647155,4.310744,34,68.0
2015-10-19,sz.000516,6.88178795,7.1352249,6.82720153,7.03385012,6.87398989,39365122.0,703258048.0,2,5.589384,1,2.3256,0,38.522671,4.410994,35,70.0
2015-10-20,sz.000516,6.99875885,7.31458028,6.86619183,7.25609483,7.03385012,40265296.0,734535264.0,2,5.717198,1,3.1596,0,39.73985,4.550366,36,72.0
2015-10-21,sz.000516,7.25609483,7.408157,6.53087525,6.64004809,7.25609483,50811619.0,914847056.0,2,7.214652,1,-8.4901,0,36.365914,4.164037,30,60.0
2015-10-22,sz.000516,6.76481705,7.30288319,6.76091802,7.30288319,6.64004809,63946959.0,1181040032.0,2,9.079716,1,9.9824,0,39.996099,4.579707,38,76.0
2015-10-23,sz.000516,8.0320018,8.0320018,7.8370503,8.0320018,7.30288319,59705805.0,1224880144.0,2,8.477522,1,9.984,0,43.989302,5.036945,43,86.0
2015-10-26,sz.000516,8.14117464,8.18406397,7.6810891,7.7590697,8.0320018,81324005.0,1655593040.0,2,11.547052,1,-3.3981,0,42.49452,4.865786,41,82.0
2015-10-27,sz.000516,7.7200794,8.53497667,7.60700753,8.53497667,7.7590697,84697167.0,1767663104.0,2,12.026001,1,10.0,0,46.743972,5.352365,46,92.0
2015-10-28,sz.000516,8.3049339,8.42970286,7.8760406,7.93842508,8.53497667,67336770.0,1412796144.0,2,9.561029,1,-6.9895,0,43.476806,4.978262,43,86.0
2015-10-29,sz.000516,8.0709921,8.14507367,7.76686776,7.93842508,7.93842508,41147166.0,843694288.0,2,5.842413,1,0.0,0,43.476806,4.978262,44,88.0
2015-10-30,sz.000516,7.8760406,7.88383866,7.6420988,7.70058425,7.93842508,37288195.0,741632736.0,2,5.294485,1,-2.9961,0,47.41373,4.803316,48,96.0
2015-11-02,sz.000516,7.41205603,7.66549298,7.19371035,7.26779192,7.70058425,34307953.0,653893856.0,2,4.871326,1,-5.6203,0,44.748958,4.533357,47,94.0
2015-11-03,sz.000516,7.3301764,7.56021917,7.27169095,7.42765215,7.26779192,26954044.0,511844704.0,2,3.827157,1,2.1996,0,45.733243,4.633071,48,96.0
2015-11-04,sz.000516,7.42765215,7.9930115,7.42765215,7.89943478,7.42765215,38479674.0,766113840.0,2,5.463661,1,6.3517,0,48.638084,4.92735,51,102.0
2015-11-05,sz.000516,7.80195903,7.89943478,7.60700753,7.76686776,7.89943478,41442706.0,824164768.0,2,5.884377,1,-1.6782,0,47.821848,4.844661,50,100.0
2015-11-06,sz.000516,7.79806,7.97351635,7.77076679,7.8760406,7.76686776,34719439.0,702533760.0,2,4.929752,1,1.4056,0,48.494043,4.912758,50,100.0
2015-11-09,sz.000516,7.7590697,8.05149695,7.73177649,8.00080956,7.8760406,38840867.0,787858128.0,2,5.514946,1,1.5842,0,49.262265,4.990584,51,102.0
2015-11-10,sz.000516,7.93062702,8.11388143,7.79806,7.92282896,8.00080956,31797123.0,649580464.0,2,4.514817,1,-0.9747,0,48.782126,4.941943,50,100.0
2015-11-11,sz.000516,7.90333381,8.3829145,7.8760406,8.24254942,7.92282896,44883263.0,936688384.0,2,6.372895,1,4.0354,0,50.750696,5.141372,51,102.0
2015-11-12,sz.000516,8.48818831,8.52327958,8.0709921,8.12557852,8.24254942,43325947.0,916001280.0,2,6.151775,1,-1.4191,0,50.030488,5.06841,50,100.0
2015-11-13,sz.000516,7.98521344,8.05929501,7.75517067,7.76686776,8.12557852,30979509.0,625262320.0,2,4.398726,1,-4.4146,0,47.821848,4.844661,45,90.0
2015-11-16,sz.000516,7.5641182,8.02420374,7.49393566,7.94232411,7.76686776,24040525.0,477598880.0,2,3.413472,1,2.259,0,48.902161,4.954103,48,96.0
2015-11-17,sz.000516,8.01250665,8.37511644,7.8760406,8.14117464,7.94232411,47632865.0,989727120.0,2,6.763306,1,2.5037,0,50.126515,5.078138,50,100.0
2015-11-18,sz.000516,8.06319404,8.18016494,7.74347358,7.78246388,8.14117464,29994460.0,612501712.0,2,4.25886,1,-4.4061,0,47.917876,4.854389,43,86.0
2015-11-19,sz.000516,7.8760406,8.02810277,7.77856485,7.9930115,7.78246388,22018328.0,446412160.0,2,3.126344,1,2.7054,0,49.214251,4.98572,47,94.0
2015-11-20,sz.000516,7.9540212,8.36341935,7.95012217,8.0320018,7.9930115,39001175.0,815366160.0,2,5.537708,1,0.4878,0,49.454321,5.01004,48,96.0
2015-11-23,sz.000516,8.05539598,8.2659436,7.80195903,7.95012217,8.0320018,27082832.0,560541200.0,2,3.845443,1,-1.0194,0,48.950175,4.958967,45,90.0
2015-11-24,sz.000516,7.92672799,7.95792023,7.77856485,7.93452605,7.95012217,17855748.0,360238608.0,2,2.535306,1,-0.1962,0,48.854147,4.949239,43,86.0
2015-11-25,sz.000516,7.9150309,8.2659436,7.85654545,8.187963,7.93452605,36850198.0,769287120.0,2,5.232295,1,3.1941,0,50.414599,5.107323,50,100.0
2015-11-26,sz.000516,8.31663099,8.33612614,7.92282896,7.93842508,8.187963,29345451.0,609317584.0,2,4.166709,1,-3.0476,0,48.878154,4.951671,42,84.0
2015-11-27,sz.000516,7.94232411,8.02030471,7.2521958,7.39645991,7.93842508,31219538.0,612896416.0,2,4.432807,1,-6.8271,0,45.541188,4.613615,31,62.0
2015-11-30,sz.000516,7.39256088,7.47833954,6.90908116,7.30678222,7.39645991,21891290.0,406903792.0,2,3.108306,1,-1.2124,0,44.989028,4.557678,30,60.0
2015-12-01,sz.000516,7.36136864,7.50953178,7.2132055,7.32627737,7.30678222,16670128.0,314982720.0,2,2.366962,1,0.2668,0,45.109063,4.569838,30,60.0
2015-12-02,sz.000516,7.36136864,7.55632014,7.00265788,7.45884439,7.32627737,18096290.0,338390912.0,2,2.56946,1,1.8095,0,45.925299,4.652528,32,64.0
2015-12-03,sz.000516,7.70058425,7.98131441,7.65379589,7.79026194,7.45884439,24860020.0,496981920.0,2,3.52983,1,4.4433,0,47.96589,4.859253,37,74.0
2015-12-04,sz.000516,7.6810891,7.78636291,7.5251279,7.6031085,7.79026194,18821385.0,370211760.0,2,2.672415,1,-2.4024,0,46.813556,4.742514,32,64.0
2015-12-07,sz.000516,7.62260365,7.77466582,7.62260365,7.6810891,7.6031085,12677287.0,250573627.0,2,1.800026,1,1.0256,0,47.293695,4.791155,32,64.0
2015-12-08,sz.000516,7.6031085,7.67329104,7.34967155,7.37306573,7.6810891,14618215.0,280970224.0,2,2.075615,1,-4.0102,0,45.397146,4.599023,26,52.0
2015-12-09,sz.000516,7.34967155,7.57191626,7.30678222,7.57191626,7.37306573,12951302.0,246618284.0,2,1.838932,1,2.697,0,46.6215,4.723058,29,58.0
2015-12-10,sz.000516,7.52902693,7.58361335,7.3301764,7.42765215,7.57191626,13768514.0,263459943.0,2,1.954967,1,-1.9053,0,45.733243,4.633071,27,54.0
2015-12-11,sz.000516,7.49003663,7.6031085,7.41985409,7.44324827,7.42765215,10441670.0,200879107.0,2,1.482594,1,0.21,0,45.829271,4.6428,27,54.0
2015-12-14,sz.000516,7.38866185,7.54462305,7.26779192,7.54462305,7.44324827,10554898.0,200622845.0,2,1.498671,1,1.362,0,46.453452,4.706033,28,56.0
2015-12-15,sz.000516,7.58361335,7.79026194,7.55632014,7.70838231,7.54462305,17289684.0,341209328.0,2,2.454932,1,2.1705,0,47.461744,4.80818,33,66.0
