date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ
2010-05-04,sz.000516,1.9806987200,2.1014006400,1.9806987200,2.0578688000,2.0380816000,21331930,220433513.0000,2,7.475273,1,0.970900,0,49.213368,4.057100
2010-05-05,sz.000516,2.0163156800,2.0974432000,2.0024646400,2.0835921600,2.0578688000,22045916,229693037.7100,2,7.725472,1,1.250000,0,49.828536,4.107814
2010-05-06,sz.000516,2.0677624000,2.0915070400,1.9351881600,1.9391456000,2.0835921600,25118177,255193618.3300,2,8.802074,1,-6.932600,0,46.374136,3.823037
2010-05-07,sz.000516,1.8797840000,1.9628902400,1.8797840000,1.9055073600,1.9391456000,16002021,155203750.1000,2,5.607532,1,-1.734700,0,45.569686,3.756719
2010-05-10,sz.000516,1.9154009600,1.9490392000,1.8501032000,1.9193584000,1.9055073600,11624368,112072640.3400,2,4.073486,1,0.726900,0,45.900930,3.784026
2010-05-11,sz.000516,1.9589328000,1.9688264000,1.7828267200,1.7986564800,1.9193584000,15353695,145156677.6100,2,5.380341,1,-6.288700,0,43.014377,3.546061
2010-05-12,sz.000516,1.8006352000,1.8362521600,1.7313800000,1.8085500800,1.7986564800,13759644,124518452.3700,2,4.821743,1,0.550100,0,43.250980,3.565567
2010-05-13,sz.000516,1.8026139200,1.8520819200,1.7511672000,1.8481244800,1.8085500800,13140972,120197203.1800,2,4.604944,1,2.188200,0,44.197391,3.643588
2010-05-14,sz.000516,1.8204224000,1.8639542400,1.8105288000,1.8382308800,1.8481244800,10854055,100796812.6800,2,3.803548,1,-0.535300,0,43.960788,3.624083
2010-05-18,sz.000516,1.7412736000,1.8105288000,1.7115928000,1.7946990400,1.8382308800,13386918,118628730.3300,2,4.691130,1,-2.368100,0,42.919736,3.538259
2010-05-19,sz.000516,1.7709544000,1.8164649600,1.7571033600,1.7867841600,1.7946990400,7962323,71862045.0800,2,2.790209,1,-0.441000,0,42.730454,3.522655
2010-05-20,sz.000516,1.7749118400,1.8085500800,1.7333587200,1.7373161600,1.7867841600,6778225,60720812.8900,2,2.375269,1,-2.768500,0,41.547440,3.425129
2010-05-21,sz.000516,1.6779545600,1.8026139200,1.6680609600,1.7946990400,1.7373161600,11231101,98634624.1600,2,3.935675,1,3.303000,0,42.919736,3.538259
2010-05-24,sz.000516,1.7907416000,1.8718691200,1.7907416000,1.8540606400,1.7946990400,14471421,134712412.3900,2,5.071169,1,3.307600,0,44.339352,3.655291
2010-05-25,sz.000516,1.8382308800,1.8520819200,1.8026139200,1.8204224000,1.8540606400,9455781,87099983.8800,2,3.313556,1,-1.814300,0,43.534903,3.588973
2010-05-26,sz.000516,1.8204224000,1.8679116800,1.8065713600,1.8501032000,1.8204224000,9315657,86593920.8200,2,3.264453,1,1.630400,0,44.244711,3.647489
2010-05-27,sz.000516,1.8461457600,1.8698904000,1.8125075200,1.8599968000,1.8501032000,9529197,88962706.7900,2,3.339283,1,0.534800,0,44.481314,3.666994
2010-05-28,sz.000516,1.8857201600,1.9431030400,1.8599968000,1.9213371200,1.8599968000,18621431,179622186.5500,2,6.525442,1,3.297900,0,45.948251,3.787927
2010-05-31,sz.000516,1.8995712000,1.9886136000,1.8936350400,1.9055073600,1.9213371200,19166578,188854769.8700,2,6.716476,1,-0.823900,0,45.569686,3.756719
2010-06-01,sz.000516,1.8876988800,1.9470604800,1.8045926400,1.8995712000,1.9055073600,13815491,131614410.3600,2,4.841314,1,-0.311500,0,45.427725,3.745015
2010-06-02,sz.000516,1.8916563200,1.9688264000,1.8520819200,1.9589328000,1.8995712000,11822159,114342896.5700,2,4.142797,1,3.125000,0,46.847341,3.862047
2010-06-03,sz.000516,1.9806987200,2.0143369600,1.9193584000,1.9233158400,1.9589328000,18291192,181914657.0700,2,6.409718,1,-1.818200,0,45.995571,3.791828
2010-06-04,sz.000516,1.9055073600,1.9351881600,1.8817627200,1.9173796800,1.9233158400,8418174,81419122.8400,2,2.949951,1,-0.308600,0,45.853610,3.780125
2010-06-07,sz.000516,1.8738478400,1.9272732800,1.8599968000,1.9252945600,1.9173796800,7817573,74575164.8000,2,2.739484,1,0.412800,0,46.042892,3.795729
2010-06-08,sz.000516,1.9233158400,1.9688264000,1.9173796800,1.9589328000,1.9252945600,13929695,137126100.0400,2,4.881334,1,1.747200,0,46.847341,3.862047
2010-06-09,sz.000516,1.9727838400,1.9945497600,1.9213371200,1.9688264000,1.9589328000,18992267,188343154.2500,2,6.655393,1,0.505052,0,47.083944,3.881552
2010-06-10,sz.000516,1.9650488000,2.0330697200,1.9234804600,1.9763856200,1.9688277400,29997424,157521609.1000,2,5.532574,1,0.383900,0,47.022427,3.876481
2010-06-11,sz.000516,1.9839435000,2.0028382000,1.9159225800,1.9272594000,1.9763856200,17413971,90160746.0200,2,3.211745,1,-2.485700,0,45.853610,3.780125
2010-06-17,sz.000516,1.9423751600,1.9499330400,1.8743542400,1.8743542400,1.9272594000,16067956,81043421.3100,2,2.963493,1,-2.745100,0,44.594883,3.676357
2010-06-18,sz.000516,1.8705753000,1.8705753000,1.7458702800,1.7572071000,1.8743542400,16804759,80526130.3700,2,3.099385,1,-6.250000,0,41.807703,3.446585
2010-06-21,sz.000516,1.7572071000,1.8327859000,1.7420913400,1.8252280200,1.7572071000,12520520,59561663.1400,2,2.309222,1,3.871000,0,43.426066,3.580001
2010-06-22,sz.000516,1.8252280200,1.8819121200,1.8063333200,1.8630174200,1.8252280200,11502319,56388878.5300,2,2.121430,1,2.070400,0,44.325156,3.654121
2010-06-23,sz.000516,1.8365648400,1.8705753000,1.8025543800,1.8252280200,1.8630174200,11023560,53490531.9000,2,2.033130,1,-2.028400,0,43.426066,3.580001
2010-06-24,sz.000516,1.8214490800,1.8441227200,1.8101122600,1.8290069600,1.8252280200,6567646,31743467.8600,2,1.211304,1,0.207000,0,43.515975,3.587413
2010-06-25,sz.000516,1.8252280200,1.8252280200,1.7798807400,1.7949965000,1.8290069600,7807027,37128156.9100,2,1.439889,1,-1.859500,0,42.706793,3.520705
2010-06-28,sz.000516,1.7949965000,1.8176701400,1.7874386200,1.7949965000,1.7949965000,5786873,27597708.9300,2,1.067302,1,0.000000,0,42.706793,3.520705
2010-06-29,sz.000516,1.7987754400,1.8063333200,1.6627336000,1.6778493600,1.7949965000,11280915,51281009.5600,2,2.080595,1,-6.526300,0,39.919613,3.290932
2010-06-30,sz.000516,1.6589546600,1.6627336000,1.6060495000,1.6173863200,1.6778493600,6624425,28556247.0500,2,1.221776,1,-3.603600,0,38.481068,3.172340
2010-07-01,sz.000516,1.6173863200,1.7496492200,1.6173863200,1.6854072400,1.6173863200,16001851,71774608.1200,2,2.951301,1,4.205600,0,40.099431,3.305756
2010-07-02,sz.000516,1.6740704200,1.7005230000,1.6060495000,1.7005230000,1.6854072400,10104726,44249993.2400,2,1.863665,1,0.896900,0,40.459067,3.335404
2010-07-05,sz.000516,1.6778493600,1.6967440600,1.6438389000,1.6740704200,1.7005230000,6149861,27186197.8300,2,1.134250,1,-1.555600,0,39.829704,3.283520
2010-07-06,sz.000516,1.6702914800,1.7194177000,1.6627336000,1.7080808800,1.6740704200,7474392,33680253.6600,2,1.378539,1,2.031600,0,40.638885,3.350228
2010-07-07,sz.000516,1.7194177000,1.8025543800,1.7005230000,1.7798807400,1.7080808800,14762622,68509033.7100,2,2.722744,1,4.203500,0,42.347157,3.491057
2010-07-08,sz.000516,1.8327859000,1.9197015200,1.7798807400,1.7798807400,1.7798807400,22029794,107035505.2200,2,4.063065,1,0.000000,0,42.347157,3.491057
2010-07-09,sz.000516,1.7383124000,1.8252280200,1.7307545200,1.8214490800,1.7798807400,16539678,78026768.1700,2,3.050495,1,2.335500,0,43.336157,3.572589
2010-07-12,sz.000516,1.8252280200,1.8403437800,1.7987754400,1.8214490800,1.8214490800,11649304,56202245.0400,2,2.148539,1,0.000000,0,43.336157,3.572589
2010-07-13,sz.000516,1.8516806000,1.9159225800,1.8479016600,1.8592384800,1.8214490800,32555046,161609607.2800,2,6.004289,1,2.074700,0,44.235247,3.646709
2010-07-14,sz.000516,1.8327859000,1.8819121200,1.8176701400,1.8403437800,1.8592384800,17896303,87404732.5700,2,3.300704,1,-1.016300,0,43.785702,3.609649
2010-07-15,sz.000516,1.8403437800,1.8479016600,1.7458702800,1.7572071000,1.8403437800,12887411,61374363.1700,2,2.376889,1,-4.517500,0,41.807703,3.446585
2010-07-16,sz.000516,1.7534281600,1.7685439200,1.7194177000,1.7609860400,1.7572071000,8453897,39081861.5200,2,1.559194,1,0.215048,0,41.897612,3.453997
2010-07-19,sz.000516,1.7345334600,1.8063333200,1.7194177000,1.7987754400,1.7609860400,8663565,40658837.5000,2,1.597864,1,2.145900,0,42.796702,3.528117
2010-07-20,sz.000516,1.8025543800,1.8705753000,1.7836596800,1.8554595400,1.7987754400,17507254,85061091.6600,2,3.228950,1,3.151300,0,44.145338,3.639297
2010-07-21,sz.000516,1.8554595400,1.8667963600,1.8290069600,1.8441227200,1.8554595400,17156398,84019008.6900,2,3.164240,1,-0.611000,0,43.875611,3.617061
2010-07-22,sz.000516,1.8327859000,1.9045857600,1.8327859000,1.8970278800,1.8441227200,24172587,119326411.7300,2,4.458271,1,2.868900,0,45.134337,3.720829
2010-07-23,sz.000516,1.8970278800,1.8970278800,1.8516806000,1.8667963600,1.8970278800,16122381,79718010.9100,2,2.973531,1,-1.593600,0,44.415065,3.661533
2010-07-26,sz.000516,1.8705753000,1.8856910600,1.8554595400,1.8743542400,1.8667963600,14632914,72392074.2300,2,2.698821,1,0.404900,0,44.594883,3.676357
2010-07-27,sz.000516,1.8705753000,1.8970278800,1.8516806000,1.8819121200,1.8743542400,16391543,81549859.2600,2,3.023174,1,0.403200,0,44.774701,3.691181
2010-07-28,sz.000516,1.8743542400,1.9159225800,1.8630174200,1.9045857600,1.8819121200,22907514,115003045.9000,2,4.224947,1,1.204800,0,45.314155,3.735653
2010-07-29,sz.000516,1.9121436400,2.0103960800,1.8894700000,2.0066171400,1.9045857600,42190580,216681743.1400,2,7.781419,1,5.357100,0,47.741699,3.935777
2010-07-30,sz.000516,1.9763856200,2.0103960800,1.9612698600,1.9839435000,2.0066171400,30656630,160803430.6700,2,5.654155,1,-1.129900,0,47.202245,3.891305
2010-08-02,sz.000516,1.9801645600,2.0595223000,1.9650488000,2.0330697200,1.9839435000,34039554,181676467.5500,2,6.278085,1,2.476200,0,48.371063,3.987661
2010-08-03,sz.000516,2.0330697200,2.1351011000,2.0028382000,2.0595223000,2.0330697200,55076017,303161329.9800,2,10.157944,1,1.301100,0,49.000426,4.039545
2010-08-04,sz.000516,2.0444065400,2.2522482400,2.0330697200,2.2031220200,2.0595223000,73490584,415656948.9600,2,13.554235,1,6.972500,0,52.416969,4.321202
2010-08-05,sz.000516,2.1993430800,2.3731743200,2.1653326200,2.2900376400,2.2031220200,96719900,583816665.0400,2,17.838533,1,3.945100,0,54.484877,4.491678
2010-08-06,sz.000516,2.2824797600,2.3391638600,2.2144588400,2.2824797600,2.2900376400,56283210,338249653.1200,2,10.380593,1,-0.330000,0,54.305059,4.476854
2010-08-09,sz.000516,2.2711429400,2.2824797600,2.2295746000,2.2673640000,2.2824797600,37629981,224640918.4800,2,6.940285,1,-0.662300,0,53.945423,4.447206
2010-08-10,sz.000516,2.2824797600,2.2862587000,2.1577747400,2.1577747400,2.2673640000,46692759,272614234.3200,2,8.611778,1,-4.833300,0,29.435635,4.010715
2010-08-11,sz.000516,2.1388800400,2.2182377800,2.1351011000,2.1880062600,2.1577747400,28087315,161824802.5100,2,5.180283,1,1.401100,0,29.848043,4.066907
2010-08-12,sz.000516,2.1691115600,2.2106799000,2.1426589800,2.1766694400,2.1880062600,31007628,178956528.2100,2,5.718891,1,-0.518100,0,29.693390,4.045835
2010-08-13,sz.000516,2.1615536800,2.2522482400,2.1048695800,2.2371324800,2.1766694400,41490520,240238182.7000,2,7.652303,1,2.777800,0,30.518206,4.158219
2010-08-16,sz.000516,2.2106799000,2.2862587000,2.2031220200,2.2598061200,2.2371324800,38977680,233175247.5300,2,7.188848,1,1.013500,0,30.827512,4.200363
2010-08-17,sz.000516,2.2673640000,2.2787008200,2.2295746000,2.2560271800,2.2598061200,26867986,159862582.3300,2,4.955397,1,-0.167200,0,30.775961,4.193339
2010-08-18,sz.000516,2.2560271800,2.2749218800,2.2031220200,2.2220167200,2.2560271800,22303417,131818515.2200,2,4.113530,1,-1.507500,0,30.312002,4.130123
2010-08-19,sz.000516,2.2220167200,2.2446903600,2.1993430800,2.2257956600,2.2220167200,22074903,129826840.7300,2,4.071384,1,0.170100,0,30.363553,4.137147
2010-08-20,sz.000516,2.2257956600,2.2257956600,2.1464379200,2.1502168600,2.2257956600,22492425,129357482.6800,2,4.148390,1,-3.395600,0,29.332533,3.996667
2010-08-23,sz.000516,2.1502168600,2.2069009600,2.1502168600,2.1842273200,2.1502168600,17704438,102106956.5400,2,3.265318,1,1.581700,0,29.796492,4.059883
2010-08-24,sz.000516,2.1917852000,2.2711429400,2.1388800400,2.2673640000,2.1842273200,36320898,212813372.4300,2,6.698844,1,3.806200,0,30.930614,4.214411
2010-08-25,sz.000516,2.2409114200,2.3127112800,2.2333535400,2.2484693000,2.2673640000,48604676,292862187.7100,2,8.964403,1,-0.833300,0,30.672859,4.179291
2010-08-26,sz.000516,2.2560271800,2.2824797600,2.2069009600,2.2371324800,2.2484693000,20524301,121234533.8600,2,3.785399,1,-0.504200,0,30.518206,4.158219
2010-08-27,sz.000516,2.2371324800,2.3013744600,2.2031220200,2.3013744600,2.2371324800,31916004,191159290.1400,2,5.886428,1,2.871600,0,31.394574,4.277627
2010-08-30,sz.000516,2.3164902200,2.3731743200,2.2975955200,2.3542796200,2.3013744600,48730741,302498858.3400,2,8.987653,1,2.298900,0,32.116288,4.375964
2010-08-31,sz.000516,2.2862587000,2.3467217400,2.2862587000,2.3089323400,2.3542796200,33092667,202407851.8400,2,6.103445,1,-1.926200,0,31.497676,4.291675
2010-09-01,sz.000516,2.3089323400,2.3240481000,2.2031220200,2.2371324800,2.3089323400,35429367,211968332.3400,2,6.534415,1,-3.109700,0,30.518206,4.158219
2010-09-02,sz.000516,2.2598061200,2.2711429400,2.2295746000,2.2484693000,2.2371324800,21144031,125701735.6300,2,3.899699,1,0.506800,0,30.672859,4.179291
2010-09-03,sz.000516,2.2409114200,2.2560271800,2.2106799000,2.2333535400,2.2484693000,21904432,129336266.4500,2,4.039944,1,-0.672300,0,30.466655,4.151195
2010-09-06,sz.000516,2.2333535400,2.2560271800,2.2257956600,2.2371324800,2.2333535400,18833776,111723888.0000,2,3.473607,1,0.169200,0,30.518206,4.158219
2010-09-07,sz.000516,2.2409114200,2.3164902200,2.2257956600,2.3089323400,2.2371324800,32455745,195712748.4500,2,5.985975,1,3.209500,0,31.497676,4.291675
2010-09-08,sz.000516,2.3051534000,2.4109637200,2.2711429400,2.3882900800,2.3089323400,46985567,290418000.4000,2,8.665782,1,3.436989,0,32.580247,4.439180
2010-09-09,sz.000516,2.3920690200,2.4223005400,2.3013744600,2.3202691600,2.3882900800,42743635,266697375.0200,2,7.883422,1,-2.848100,0,31.652329,4.312748
2010-09-10,sz.000516,2.3164902200,2.3391638600,2.2598061200,2.3278270400,2.3202691600,28213612,171683734.7200,2,5.203577,1,0.325700,0,31.755431,4.326796
2010-09-13,sz.000516,2.3278270400,2.3920690200,2.3089323400,2.3693953800,2.3278270400,31926811,199735584.4500,2,5.888421,1,1.785700,0,32.322492,4.404060
2010-09-14,sz.000516,2.3693953800,2.4185216000,2.3580585600,2.3731743200,2.3693953800,30482334,192368354.7500,2,5.622009,1,0.159500,0,32.374043,4.411084
2010-09-15,sz.000516,2.3731743200,2.5999107200,2.3467217400,2.5129951000,2.3731743200,82696315,541448131.6000,2,15.252093,1,5.891700,0,34.281431,4.670972
2010-09-16,sz.000516,2.4600899400,2.5016582800,2.3807322000,2.4185216000,2.5129951000,46185479,296505316.4700,2,8.518218,1,-3.759400,0,32.992655,4.495372
2010-09-17,sz.000516,2.4223005400,2.4411952400,2.3618375000,2.3769532600,2.4185216000,24850198,157353602.5300,2,4.583246,1,-1.718800,0,32.425594,4.418108
2010-09-20,sz.000516,2.3996269000,2.4487531200,2.3618375000,2.4336373600,2.3769532600,26928399,171769409.0100,2,4.966539,1,2.384700,0,33.198859,4.523468
2010-09-21,sz.000516,2.4374163000,2.4827635800,2.4109637200,2.4714267600,2.4336373600,26361718,171469732.9000,2,4.862023,1,1.552800,0,33.714370,4.593708
2010-09-27,sz.000516,2.4865425200,2.5205529800,2.4374163000,2.4941004000,2.4714267600,27881391,183061096.6200,2,5.142304,1,0.917400,0,34.023676,4.635852
2010-09-28,sz.000516,2.4903214600,2.4903214600,2.3996269000,2.4185216000,2.4941004000,26392616,170251269.0000,2,4.867722,1,-3.030300,0,32.992655,4.495372
2010-09-29,sz.000516,2.4071847800,2.4185216000,2.3618375000,2.3656164400,2.4185216000,18014595,113352945.5000,2,3.322522,1,-2.187500,0,32.270941,4.397036
2010-09-30,sz.000516,2.3542796200,2.4147426600,2.3240481000,2.3920690200,2.3656164400,13496872,85061362.3400,2,2.489295,1,1.118200,0,32.631798,4.446204
2010-10-08,sz.000516,2.4109637200,2.4752057000,2.3920690200,2.4185216000,2.3920690200,22406588,144346216.9600,2,4.132559,1,1.105800,0,32.992655,4.495372
2010-10-11,sz.000516,2.4374163000,2.4411952400,2.3807322000,2.4034058400,2.4185216000,28807869,183503724.9300,2,5.313179,1,-0.625000,0,32.786451,4.467276
2010-10-12,sz.000516,2.3996269000,2.4374163000,2.3807322000,2.4071847800,2.4034058400,21287001,135687345.8400,2,3.926068,1,0.157200,0,32.838002,4.474300
2010-10-13,sz.000516,2.4071847800,2.5470055600,2.3882900800,2.5092161600,2.4071847800,47890104,312535985.7800,2,8.832611,1,4.238600,0,34.229880,4.663948
2010-10-14,sz.000516,2.4941004000,2.5092161600,2.3882900800,2.3996269000,2.5092161600,33983846,218791978.4900,2,6.267810,1,-4.367500,0,32.734900,4.460252
2010-10-15,sz.000516,2.3807322000,2.4109637200,2.2900376400,2.3656164400,2.3996269000,34334152,214664092.2900,2,6.332419,1,-1.417300,0,32.270941,4.397036
2010-10-18,sz.000516,2.3467217400,2.3656164400,2.2446903600,2.2749218800,2.3656164400,30708291,185482675.7000,2,5.663683,1,-3.833900,0,31.033716,4.228459
2010-10-19,sz.000516,2.2673640000,2.3353849200,2.2673640000,2.3278270400,2.2749218800,14919445,91392623.7400,2,2.751668,1,2.325600,0,31.755431,4.326796
2010-10-20,sz.000516,2.3013744600,2.3618375000,2.2711429400,2.3089323400,2.3278270400,21520618,131806112.8900,2,3.969155,1,-0.811700,0,31.497676,4.291675
2010-10-21,sz.000516,2.3127112800,2.3505006800,2.3089323400,2.3353849200,2.3089323400,16307931,100607197.6900,2,3.007753,1,1.145700,0,31.858533,4.340844
2010-10-22,sz.000516,2.3353849200,2.3580585600,2.3164902200,2.3429428000,2.3353849200,19243851,119228636.7000,2,3.549239,1,0.323600,0,32.279068,4.264680
2010-10-25,sz.000516,2.3467217400,2.4034058400,2.3429428000,2.3996269000,2.3429428000,25147540,158780157.3600,2,4.638086,1,2.419400,0,33.060013,4.367858
2010-10-26,sz.000516,2.4034058400,2.4109637200,2.3618375000,2.3845111400,2.3996269000,21733157,136575134.9800,2,4.008354,1,-0.629900,0,32.851761,4.340344
2010-10-27,sz.000516,2.3807322000,2.3958479600,2.3505006800,2.3542796200,2.3845111400,19192122,120462703.3800,2,3.539699,1,-1.267800,0,32.435257,4.285316
2010-10-28,sz.000516,2.3542796200,2.3769532600,2.3240481000,2.3618375000,2.3542796200,16688175,103824861.5500,2,3.077883,1,0.321000,0,32.539383,4.299073
2010-10-29,sz.000516,2.3618375000,2.3693953800,2.3089323400,2.3278270400,2.3618375000,15503200,95547244.2800,2,2.859332,1,-1.440000,0,32.070815,4.237166
2010-11-01,sz.000516,2.3278270400,2.3542796200,2.3240481000,2.3429428000,2.3278270400,21225510,131285375.4500,2,3.914727,1,0.649400,0,32.279068,4.264680
2010-11-02,sz.000516,2.3429428000,2.3731743200,2.3316059800,2.3391638600,2.3429428000,25024094,155756874.8600,2,4.615318,1,-0.161300,0,32.227005,4.257801
2010-11-03,sz.000516,2.3429428000,2.3882900800,2.3240481000,2.3693953800,2.3391638600,26944512,168284796.0300,2,4.969511,1,1.292400,0,32.643509,4.312830
2010-11-04,sz.000516,2.3731743200,2.4563110000,2.3618375000,2.4487531200,2.3693953800,48481943,309229371.0900,2,8.941766,1,3.349300,0,33.736832,4.457278
2010-11-05,sz.000516,2.4676478200,2.5432266200,2.4109637200,2.4827635800,2.4487531200,58274828,383157883.7500,2,10.747917,1,1.388900,0,34.205399,4.519185
2010-11-08,sz.000516,2.4865425200,2.5659002600,2.4789846400,2.5470055600,2.4827635800,41579412,277464003.3300,2,7.668698,1,2.587500,0,35.090470,4.636120
2010-11-09,sz.000516,2.5507845000,2.5507845000,2.4865425200,2.4978793400,2.5470055600,29143327,193346214.2300,2,5.375049,1,-1.928800,0,34.413651,4.546699
2010-11-10,sz.000516,2.4827635800,2.6452580000,2.4449741800,2.6150264800,2.4978793400,56621022,379597348.4700,2,10.442897,1,4.689900,0,36.027604,4.759933
2010-11-11,sz.000516,2.5772370800,2.6679316400,2.5054372200,2.5129951000,2.6150264800,49046023,337059750.2600,2,9.045802,1,-3.901700,0,34.621903,4.574213
2010-11-12,sz.000516,2.5016582800,2.5507845000,2.3353849200,2.3467217400,2.5129951000,41325934,268034192.6400,2,7.621948,1,-6.616500,0,32.331131,4.271558
2010-11-15,sz.000516,2.3467217400,2.4336373600,2.3429428000,2.4185216000,2.3467217400,18608869,117573460.7500,2,3.432126,1,3.059600,0,33.320328,4.402250
2010-11-16,sz.000516,2.4185216000,2.4827635800,2.3618375000,2.4298584200,2.4185216000,31243203,201710009.5000,2,5.762340,1,0.468800,0,33.476517,4.422886
2010-11-17,sz.000516,2.4147426600,2.5167740400,2.3845111400,2.4374163000,2.4298584200,29844639,193425509.4500,2,5.504395,1,0.311000,0,33.580643,4.436643
2010-11-18,sz.000516,2.4185216000,2.4789846400,2.3996269000,2.4374163000,2.4374163000,18439721,118620433.3000,2,3.400930,1,0.000000,0,33.580643,4.436643
2010-11-19,sz.000516,2.4449741800,2.4600899400,2.3769532600,2.4487531200,2.4374163000,21196088,135747879.4000,2,3.909300,1,0.465100,0,33.736832,4.457278
2010-11-22,sz.000516,2.4336373600,2.5621213200,2.4109637200,2.5432266200,2.4487531200,40871002,270510207.0000,2,7.538043,1,3.858000,0,35.038407,4.629241
2010-11-23,sz.000516,2.5318898000,2.5432266200,2.4449741800,2.5016582800,2.5432266200,27445674,181000797.1200,2,5.061942,1,-1.634500,0,34.465714,4.553578
2010-11-24,sz.000516,2.4752057000,2.5432266200,2.4600899400,2.5243319200,2.5016582800,23155132,153593819.3000,2,4.270616,1,0.906300,0,34.778092,4.594849
2010-11-25,sz.000516,2.5394476800,2.6528158800,2.5129951000,2.6263633000,2.5243319200,51771799,354841382.4800,2,9.548531,1,4.041900,0,36.183793,4.780569
2010-11-26,sz.000516,2.6036896600,2.6263633000,2.5243319200,2.5545634400,2.6263633000,31681911,215719695.3100,2,5.843253,1,-2.733800,0,35.194596,4.649877
2010-11-29,sz.000516,2.5356687400,2.5583423800,2.4941004000,2.5281108600,2.5545634400,17444884,116511956.2000,2,3.217447,1,-1.035500,0,34.830155,4.601727
2010-11-30,sz.000516,2.5243319200,2.5885739000,2.4109637200,2.4676478200,2.5281108600,26169090,172517359.6000,2,4.826496,1,-2.391600,0,33.997147,4.491671
2010-12-01,sz.000516,2.4563110000,2.4865425200,2.4223005400,2.4563110000,2.4676478200,12650579,82154201.3000,2,2.333209,1,-0.459400,0,33.840958,4.471035
2010-12-02,sz.000516,2.4865425200,2.5054372200,2.4487531200,2.4525320600,2.4563110000,12620099,82571839.4300,2,2.327588,1,-0.153800,0,33.788895,4.464157
2010-12-03,sz.000516,2.4525320600,2.4714267600,2.4223005400,2.4487531200,2.4525320600,9082936,58725862.8000,2,1.675211,1,-0.154100,0,33.736832,4.457278
2010-12-06,sz.000516,2.4563110000,2.4827635800,2.4260794800,2.4789846400,2.4487531200,13776316,89626738.0300,2,2.540835,1,1.234600,0,34.153336,4.512307
2010-12-07,sz.000516,2.4638688800,2.4941004000,2.4260794800,2.4827635800,2.4789846400,10350858,67549023.3300,2,1.909060,1,0.152400,0,34.205399,4.519185
2010-12-08,sz.000516,2.4752057000,2.5016582800,2.4336373600,2.4411952400,2.4827635800,12235562,79757930.2600,2,2.256666,1,-1.674300,0,33.632706,4.443521
2010-12-09,sz.000516,2.4336373600,2.4336373600,2.3089323400,2.3127112800,2.4411952400,26213224,163372774.2000,2,4.834636,1,-5.263200,0,31.862563,4.209652
2010-12-10,sz.000516,2.3051534000,2.3353849200,2.2711429400,2.3278270400,2.3127112800,10126026,62020693.2800,2,1.867593,1,0.653600,0,32.070815,4.237166
2010-12-13,sz.000516,2.3316059800,2.3769532600,2.3316059800,2.3731743200,2.3278270400,12535855,78196796.5500,2,2.312050,1,1.948100,0,32.695572,4.319708
2010-12-14,sz.000516,2.3807322000,2.3845111400,2.3542796200,2.3656164400,2.3731743200,10609321,66302889.2500,2,1.956730,1,-0.318500,0,32.591446,4.305951
2010-12-15,sz.000516,2.3693953800,2.3769532600,2.3278270400,2.3391638600,2.3656164400,12657789,78547353.2400,2,2.334539,1,-1.118200,0,32.227005,4.257801
2010-12-16,sz.000516,2.3391638600,2.3731743200,2.3278270400,2.3429428000,2.3391638600,8961740,55781828.2200,2,1.652858,1,0.161600,0,32.279068,4.264680
2010-12-17,sz.000516,2.3618375000,2.3618375000,2.3316059800,2.3429428000,2.3429428000,6199703,38406613.3000,2,1.143442,1,0.000000,0,32.279068,4.264680
2010-12-20,sz.000516,2.3467217400,2.3542796200,2.2673640000,2.2975955200,2.3429428000,13122512,79910908.2900,2,2.420250,1,-1.935500,0,31.654311,4.182138
2010-12-21,sz.000516,2.3127112800,2.3316059800,2.2787008200,2.3240481000,2.2975955200,8581773,52322368.6700,2,1.582779,1,1.151300,0,32.018752,4.230287
2010-12-22,sz.000516,2.3278270400,2.3505006800,2.3051534000,2.3278270400,2.3240481000,7992757,49145329.9100,2,1.474144,1,0.162600,0,32.070815,4.237166
2010-12-23,sz.000516,2.3278270400,2.3316059800,2.2787008200,2.2862587000,2.3278270400,6675407,40616948.1900,2,1.231179,1,-1.785700,0,31.498122,4.161502
2010-12-24,sz.000516,2.2824797600,2.3013744600,2.2484693000,2.2484693000,2.2862587000,8386760,50248428.9600,2,1.546812,1,-1.652900,0,30.977492,4.092717
2010-12-27,sz.000516,2.2484693000,2.2787008200,2.1199853400,2.1464379200,2.2484693000,10493363,61505894.4600,2,1.935343,1,-4.537800,0,29.571791,3.906997
2010-12-28,sz.000516,2.1464379200,2.1464379200,2.0330697200,2.0444065400,2.1464379200,11978637,65556623.9800,2,2.209280,1,-4.753500,0,28.166090,3.721277
2010-12-29,sz.000516,2.0481854800,2.0746380600,2.0406276000,2.0670801800,2.0444065400,5478708,29863240.1700,2,1.010465,1,1.109100,0,28.478468,3.762548
2010-12-30,sz.000516,2.0746380600,2.1086485200,2.0595223000,2.1048695800,2.0670801800,5630648,31064286.4500,2,1.038488,1,1.828200,0,28.999098,3.831333
2010-12-31,sz.000516,2.1124274600,2.1313221600,2.0897538200,2.1313221600,2.1048695800,5221481,29243159.0300,2,0.963024,1,1.256700,0,29.363539,3.879483
2011-01-04,sz.000516,2.1464379200,2.1653326200,2.1388800400,2.1426589800,2.1313221600,6352030,36128994.3500,2,1.171537,1,0.531900,0,29.519728,3.900119
